whale_ID,AID,year,year_f,month,date,DOY,sex,DU,BAI_mean,BAI_SD,BAI_low,BAI_upp,mean_temp_30d,mean_temp_15d,prev_30d_hypoxic_days,prev_15d_hypoxic_days,prev15d_cuti_sum,prev15d_cuti_mean,ndays_Rx_15d,prev30d_cuti_sum,prev30d_cuti_mean,ndays_Rx_30d,winter,winter_precip_cm,kelp_area,MEI,MEI_season,PDO,PDO_season,CUTI_RX_ratio
CRC1586,CRC1586_171005,2017,2017,10,2017-10-05,278,NA,JU,25.9038102013401,0.281519844429932,25.3464982100081,26.4516297384626,10.4123961111111,11.2672483333333,19,6,3.219,0.292636363636364,4,6.075,0.357352941176471,13,2016-2017,135.28,7345,-0.74,-0.418571428571429,-0.2,0.01,2.392235294117647
CRC1586,CRC1586_180920,2018,2018,9,2018-09-20,263,NA,JU,27.2054711047751,0.539845831521892,26.193841415123,28.2845215584368,9.65744638888889,10.3601675,7,2,3.052,0.3052,5,13.393,0.53572,5,2017-2018,51.23,26712,0.46,-0.175714285714286,-0.24,-0.421666666666667,2.1170750000000003
CRC1639,CRC1639_221004,2022,2022,10,2022-10-04,277,NA,MU,26.3769330538069,0.386078967820782,25.6309677942528,27.1581597113947,10.0235305555556,10.9850430555556,2,0,2.976,0.425142857142857,8,10.274,0.570777777777778,12,2021-2022,116.03,3632,-1.73,-1.78857142857143,-2.29,-2.16,1.5612894736842104
CRC1639,CRC1639_231007,2023,2023,10,2023-10-07,280,NA,MU,25.5399181117702,0.412933817267919,24.7316455804348,26.3515422223097,10.2680377278072,11.3019039847884,0,0,4.995,0.624375,7,14.417,0.626826086956522,7,2022-2023,99.26,143972,0.68,0.31,-2.99,-2.66666666666667,2.5459714285714283
CRC1718,CRC1718_220923,2022,2022,9,2022-09-23,266,Male,MM,29.1550299074567,0.527961544136219,28.1585714884605,30.1915750507952,9.23538472222222,9.49059138888889,2,1,4.577,0.572125,7,11.857,0.538954545454545,8,2021-2022,116.03,3632,-1.75,-1.78857142857143,-2.38,-2.16,1.5612894736842104
CRC1718,CRC1718_221004,2022,2022,10,2022-10-04,277,Male,MM,29.9751486327259,0.365830866487548,29.2873726953007,30.7003917538063,10.0235305555556,10.9850430555556,2,0,2.976,0.425142857142857,8,10.274,0.570777777777778,12,2021-2022,116.03,3632,-1.73,-1.78857142857143,-2.29,-2.16,1.5612894736842104
CRC1718,CRC1718_230807,2023,2023,8,2023-08-07,219,Male,MM,29.8324932786091,0.485372479939878,28.8813807263867,30.7969661496643,8.57086638888889,8.84271861111111,0,0,6.342,0.453,1,13.867,0.478172413793103,1,2022-2023,99.26,143972,0.5,0.31,-2.52,-2.66666666666667,2.5459714285714283
CRC1720,CRC1720_160617,2016,2016,6,2016-06-17,169,Male,MM,22.8012280654482,0.364112729487994,22.0782092801406,23.5111210290246,9.07531833333333,8.62254555555556,6,5,5.441,0.494636363636364,4,12.149,0.528217391304348,7,2015-2016,79.38,4824,1.24,0.185714285714286,1.6,0.558333333333333,2.84890625
CRC1741,CRC1741_160609,2016,2016,6,2016-06-09,161,Female,JF,29.3914895807308,0.683610546000721,28.1191677717521,30.7446427844012,9.1494847826087,8.83853388888889,5,3,7.974,0.569571428571429,1,12.397,0.516541666666667,6,2015-2016,79.38,4824,1.24,0.185714285714286,1.6,0.558333333333333,2.84890625
CRC1741,CRC1741_190820,2019,2019,8,2019-08-20,232,Female,JF,26.8453217653277,0.382659456229223,26.0899719512616,27.5870768792785,8.57611458333333,8.91131722222222,12,2,7.274,0.559538461538462,2,17.091,0.657346153846154,4,2018-2019,40.11,36253,0.3,0.281428571428571,0.52,0.153333333333333,1.9955555555555533
CRC1741,CRC1741_191011,2019,2019,10,2019-10-11,284,Female,JF,28.982090253907,0.364587483968364,28.2894355897444,29.6776085423622,11.5682975,9.80991194444444,0,0,7.422,0.6185,3,9.835,0.447045454545455,8,2018-2019,40.11,36253,0.16,0.281428571428571,0.12,0.153333333333333,1.9955555555555533
CRC1741,CRC1741_200905,2020,2020,9,2020-09-05,249,Female,JF,27.074027575026,0.365843223059142,26.3955336889693,27.8111841523582,8.02997888888889,8.14455472222222,15,9,10.844,0.903666666666667,3,17.799,0.684576923076923,4,2019-2020,50.5,21692,-0.96,-0.754285714285714,-1.33,-0.981666666666667,1.0426904761904763
CRC1741,CRC1741_210707,2021,2021,7,2021-07-07,188,Female,JF,27.400310211564,0.43451460836686,26.5450906315188,28.2286258248244,9.77553569444444,9.20769972222222,11,7,7.864,0.714909090909091,4,14.198,0.835176470588235,13,2020-2021,96.47,12992,-1.05,-1.23428571428571,-1.82,-1.76833333333333,2.106142857142857
CRC1741,CRC1741_210708,2021,2021,7,2021-07-08,189,Female,JF,25.9467837669176,0.496152379224534,24.9729502975943,26.9466605687853,9.74090236111111,9.23657888888889,12,7,8.368,0.760727272727273,4,15.03,0.835,12,2020-2021,96.47,12992,-1.05,-1.23428571428571,-1.82,-1.76833333333333,2.106142857142857
CRC1741,CRC1741_230624,2023,2023,6,2023-06-24,175,Female,MF,27.6370957247286,0.460944666919384,26.731349405304,28.5664151300924,8.11687041666667,8.00257805555556,1,0,7.767,0.597461538461538,2,22.827,0.845444444444444,3,2022-2023,99.26,143972,-0.06,0.31,-2.42,-2.66666666666667,2.5459714285714283
CRC1741,CRC1741_230720,2023,2023,7,2023-07-20,201,Female,MF,29.3580319313543,0.352833527794494,28.6915333518958,30.0368111353674,8.08191097222222,8.29035666666667,0,0,8.67,0.578,0,19.07,0.681071428571429,2,2022-2023,99.26,143972,0.43,0.31,-2.53,-2.66666666666667,2.5459714285714283
CRC1741,CRC1741_230807,2023,2023,8,2023-08-07,219,Female,MF,30.6615851933217,0.368244554541692,29.9322993087994,31.3870877374769,8.57086638888889,8.84271861111111,0,0,6.342,0.453,1,13.867,0.478172413793103,1,2022-2023,99.26,143972,0.5,0.31,-2.52,-2.66666666666667,2.5459714285714283
CRC1753,CRC1753_210811,2021,2021,8,2021-08-11,223,Female,JF,27.4132363625913,0.250422995636484,26.9323637215831,27.8876596756866,7.52321166666667,7.53689972222222,23,8,7.54,0.58,2,17.634,0.678230769230769,4,2020-2021,96.47,12992,-1.44,-1.23428571428571,-2,-1.76833333333333,2.106142857142857
CRC1753,CRC1753_210904,2021,2021,9,2021-09-04,247,Female,JF,25.4792610933136,0.620083772490542,24.2810399070246,26.6824597053717,8.10490652777778,8.23458694444444,8,6,12.316,0.879714285714286,1,18.641,0.776708333333333,6,2020-2021,96.47,12992,-1.29,-1.23428571428571,-0.95,-1.76833333333333,2.106142857142857
CRC1753,CRC1753_211008,2021,2021,10,2021-10-08,281,Female,JF,26.4282231107904,0.386738322700972,25.6993614171156,27.1784259654062,9.85407583333333,10.9284011111111,8,0,5.056,0.5056,5,10.703,0.4865,8,2020-2021,96.47,12992,-1.38,-1.23428571428571,-1.96,-1.76833333333333,2.106142857142857
CRC1753,CRC1753_220602,2022,2022,6,2022-06-02,153,Female,MF,27.6947321741875,0.476270542344219,26.7432237292211,28.630928490996,9.88628583333333,9.04326444444444,0,0,5.905,0.421785714285714,1,7.687,0.366047619047619,9,2021-2022,116.03,3632,-1.63,-1.78857142857143,-2.24,-2.16,1.5612894736842104
CRC1753,CRC1753_220615,2022,2022,6,2022-06-15,166,Female,MF,28.440805107698,0.466994395425689,27.4985867542442,29.3383402292296,10.0034009722222,10.6615561111111,0,0,1.663,0.207875,7,6.704,0.319238095238095,9,2021-2022,116.03,3632,-1.63,-1.78857142857143,-2.24,-2.16,1.5612894736842104
CRC1753,CRC1753_220708,2022,2022,7,2022-07-08,189,Female,MF,27.2376455569749,0.58001468582547,26.105735108674,28.3652641512078,8.99435958333333,8.55691277777778,6,3,7.553,0.629416666666667,3,11.821,0.51395652173913,7,2021-2022,116.03,3632,-1.9,-1.78857142857143,-1.32,-2.16,1.5612894736842104
CRC1753,CRC1753_220904,2022,2022,9,2022-09-04,247,Female,MF,30.2808471531519,0.555861286004759,29.1998859236785,31.3363427999732,9.45529763888889,9.20009027777778,2,0,5.106,0.392769230769231,2,9.211,0.383791666666667,6,2021-2022,116.03,3632,-1.75,-1.78857142857143,-2.38,-2.16,1.5612894736842104
CRC1753,CRC1753_220912,2022,2022,9,2022-09-12,255,Female,MF,26.2709571631805,0.615221055700665,25.1182395912148,27.4991927060372,9.26286777777778,8.88340638888889,2,2,9.076,0.648285714285714,1,13.534,0.520538461538462,4,2021-2022,116.03,3632,-1.75,-1.78857142857143,-2.38,-2.16,1.5612894736842104
CRC1753,CRC1753_221004,2022,2022,10,2022-10-04,277,Female,MF,29.0230631805338,0.344588062634686,28.3698984399264,29.6942478094149,10.0235305555556,10.9850430555556,2,0,2.976,0.425142857142857,8,10.274,0.570777777777778,12,2021-2022,116.03,3632,-1.73,-1.78857142857143,-2.29,-2.16,1.5612894736842104
CRC1753,CRC1753_230616,2023,2023,6,2023-06-16,167,Female,MF,26.8809230313802,0.497325819517431,25.9151672622092,27.8836712542399,8.37026986111111,8.08584138888889,1,1,13.792,0.985142857142857,1,25.913,0.959740740740741,3,2022-2023,99.26,143972,-0.06,0.31,-2.42,-2.66666666666667,2.5459714285714283
CRC1753,CRC1753_230627,2023,2023,6,2023-06-27,178,Female,MF,25.8648141707715,0.320482222808996,25.2480662553391,26.4975487063246,8.05272125,7.95634472222222,1,0,7.576,0.582769230769231,2,22.242,0.823777777777778,3,2022-2023,99.26,143972,-0.06,0.31,-2.42,-2.66666666666667,2.5459714285714283
CRC1753,CRC1753_230729,2023,2023,7,2023-07-29,210,Female,MF,28.7625440485837,0.461313900583901,27.8470726026567,29.6476842978109,8.25910916666667,8.40445138888889,0,0,7.14,0.51,1,19.644,0.677379310344828,1,2022-2023,99.26,143972,0.43,0.31,-2.53,-2.66666666666667,2.5459714285714283
CRC1753,CRC1753_230803,2023,2023,8,2023-08-03,215,Female,MF,27.2662161940917,0.354016960686924,26.5786615830435,27.9750952479738,8.45852972222222,8.67072777777778,0,0,7.362,0.525857142857143,1,16.02,0.552413793103448,1,2022-2023,99.26,143972,0.5,0.31,-2.52,-2.66666666666667,2.5459714285714283
CRC1753,CRC1753_230806,2023,2023,8,2023-08-06,218,Female,MF,28.5668147753885,0.427111858024678,27.7429374524319,29.4130981184888,8.54485458333333,8.77788888888889,0,0,6.358,0.454142857142857,1,14.33,0.494137931034483,1,2022-2023,99.26,143972,0.5,0.31,-2.52,-2.66666666666667,2.5459714285714283
CRC1753,CRC1753_231006,2023,2023,10,2023-10-06,279,Female,MF,28.6453021485396,0.471591657975553,27.7163643960602,29.5443447547772,10.2553942092887,11.1483220403439,0,0,5.307,0.663375,7,14.518,0.631217391304348,7,2022-2023,99.26,143972,0.68,0.31,-2.99,-2.66666666666667,2.5459714285714283
CRC1754,CRC1754_181003,2018,2018,10,2018-10-03,276,NA,JU,30.0491799277139,0.612258952585281,28.8428327527118,31.2318170270715,9.99393638888889,9.92947083333333,6,2,7.012,0.7012,5,11.717,0.58585,10,2017-2018,51.23,26712,0.62,-0.175714285714286,-0.35,-0.421666666666667,2.1170750000000003
CRC1766,CRC1766_200928,2020,2020,9,2020-09-28,272,Female,MF,25.6895585508634,0.259478498583806,25.1890438074154,26.199119582864,9.63383083333333,11.2359052777778,6,0,0.697,0.17425,11,7.333,0.488866666666667,15,2019-2020,50.5,21692,-0.96,-0.754285714285714,-1.33,-0.981666666666667,1.0426904761904763
CRC1766,CRC1766_201008,2020,2020,10,2020-10-08,282,Female,MF,25.940065457944,0.285322061756055,25.3769389346078,26.4810107276504,10.9069325,12.3552472222222,0,0,4.477,0.497444444444444,6,6.261,0.3913125,14,2019-2020,50.5,21692,-1.15,-0.754285714285714,-1.04,-0.981666666666667,1.0426904761904763
CRC1766,CRC1766_220904,2022,2022,9,2022-09-04,247,Female,MF,24.5250904138344,0.338895034649528,23.8812810039993,25.2058076705834,9.45529763888889,9.20009027777778,2,0,5.106,0.392769230769231,2,9.211,0.383791666666667,6,2021-2022,116.03,3632,-1.75,-1.78857142857143,-2.38,-2.16,1.5612894736842104
CRC1766,CRC1766_221015,2022,2022,10,2022-10-15,288,Female,MF,28.3338073858954,0.433798731806927,27.4982745683422,29.2009075238005,10.4538831944444,10.4550683333333,0,0,6.288,0.524,3,8.562,0.450631578947368,11,2021-2022,116.03,3632,-1.73,-1.78857142857143,-2.29,-2.16,1.5612894736842104
CRC1766,CRC1766_230729,2023,2023,7,2023-07-29,210,Female,MF,28.3941459302959,0.351366331590622,27.7025199651182,29.0893763256853,8.25910916666667,8.40445138888889,0,0,7.14,0.51,1,19.644,0.677379310344828,1,2022-2023,99.26,143972,0.43,0.31,-2.53,-2.66666666666667,2.5459714285714283
CRC1766,CRC1766_230906,2023,2023,9,2023-09-06,249,Female,MF,28.7206172818303,0.44142717164979,27.8432171158112,29.5771513756008,9.18658986111111,9.62083472222222,7,2,2.756,0.306222222222222,6,13.647,0.568625,6,2022-2023,99.26,143972,0.51,0.31,-2.47,-2.66666666666667,2.5459714285714283
CRC1779,CRC1779_160903,2016,2016,9,2016-09-03,247,Male,JM,29.4101680281553,0.603172721336557,28.2390321604462,30.5863911136724,8.48569444444444,9.14325472222222,22,7,6.256,0.446857142857143,1,18.31,0.653928571428571,2,2015-2016,79.38,4824,-0.27,0.185714285714286,-0.63,0.558333333333333,2.84890625
CRC1779,CRC1779_170606,2017,2017,6,2017-06-06,157,Male,JM,30.8427146494738,0.557424796366291,29.7617588589918,31.9183611526508,9.81675875,8.91199,13,12,7.531,0.579307692307692,2,12.475,0.499,5,2016-2017,135.28,7345,0.19,-0.418571428571429,0.45,0.01,2.392235294117647
CRC1779,CRC1779_170925,2017,2017,9,2017-09-25,268,Male,JM,27.3846404293841,0.490716619862281,26.4583589350495,28.3694567777824,9.5331901388888909,10.4674555555556,25,10,3.092,0.3865,7,8.43,0.4215,10,2016-2017,135.28,7345,-0.73,-0.418571428571429,-0.63,0.01,2.392235294117647
CRC1779,CRC1779_180612,2018,2018,6,2018-06-12,163,Male,JM,28.9118283518401,0.470292105620281,27.9970763465493,29.8485425411447,8.96363527777778,8.89316055555556,5,5,6.287,0.698555555555556,6,12.001,0.60005,10,2017-2018,51.23,26712,-0.94,-0.175714285714286,-0.45,-0.421666666666667,2.1170750000000003
CRC1779,CRC1779_180730,2018,2018,7,2018-07-30,211,Male,JM,29.6175505788105,0.654165379224018,28.3465407303668,30.9171602304675,8.04025347222222,7.87574194444444,19,9,12.394,0.885285714285714,1,22.737,0.842111111111111,3,2017-2018,51.23,26712,-0.52,-0.175714285714286,-0.66,-0.421666666666667,2.1170750000000003
CRC1779,CRC1779_190906,2019,2019,9,2019-09-06,249,Male,JM,31.3749719906997,0.64947071893116,30.0948233220456,32.6636395759666,9.04944666666667,9.07890111111111,5,5,7.971,0.7971,5,13.689,0.651857142857143,9,2018-2019,40.11,36253,0.32,0.281428571428571,0,0.153333333333333,1.9955555555555533
CRC1779,CRC1779_191011,2019,2019,10,2019-10-11,284,Male,JM,27.5718930867052,0.633127512891074,26.3235690447268,28.8163892576803,11.5682975,9.80991194444444,0,0,7.422,0.6185,3,9.835,0.447045454545455,8,2018-2019,40.11,36253,0.16,0.281428571428571,0.12,0.153333333333333,1.9955555555555533
CRC1779,CRC1779_200708,2020,2020,7,2020-07-08,190,Male,JM,25.794643760573,0.15206705019856,25.4988083142725,26.091786229227,NA,NA,0,0,7.351,0.565461538461538,2,10.485,0.499285714285714,9,2019-2020,50.5,21692,-0.68,-0.754285714285714,-0.75,-0.981666666666667,1.0426904761904763
CRC1779,CRC1779_220710,2022,2022,7,2022-07-10,191,Male,MM,25.6854810657429,0.382063213997819,24.9314784858106,26.4365663348292,8.79331777777778,8.63998972222222,6,1,4.751,0.431909090909091,4,11.989,0.521260869565217,7,2021-2022,116.03,3632,-1.9,-1.78857142857143,-1.32,-2.16,1.5612894736842104
CRC1779,CRC1779_230806,2023,2023,8,2023-08-06,218,Male,MM,30.7224881496878,0.357936293167563,30.0352355010497,31.4204043685523,8.54485458333333,8.77788888888889,0,0,6.358,0.454142857142857,1,14.33,0.494137931034483,1,2022-2023,99.26,143972,0.5,0.31,-2.52,-2.66666666666667,2.5459714285714283
CRC1782,CRC1782_170916,2017,2017,9,2017-09-16,259,Female,JF,22.792354517485,0.57362877396734,21.6719197926396,23.9191876718269,8.53420513888889,8.84720194444444,30,15,5.035,0.5035,5,14.998,0.59992,5,2016-2017,135.28,7345,-0.73,-0.418571428571429,-0.63,0.01,2.392235294117647
CRC1782,CRC1782_181002,2018,2018,10,2018-10-02,275,Female,JF,27.050195337622,0.550000827886537,25.9957467059652,28.0956041984451,9.93420583333333,10.0118319444444,7,2,7.057,0.7057,5,12.907,0.64535,10,2017-2018,51.23,26712,0.62,-0.175714285714286,-0.35,-0.421666666666667,2.1170750000000003
CRC1782,CRC1782_200621,2020,2020,6,2020-06-21,173,Female,JF,25.4965539904437,0.143211173289839,25.2107693360053,25.7818761122458,9.9331859375,NA,4,0,2.945,0.368125,7,12.183,0.529695652173913,7,2019-2020,50.5,21692,-0.23,-0.754285714285714,-0.53,-0.981666666666667,1.0426904761904763
CRC1782,CRC1782_200622,2020,2020,6,2020-06-22,174,Female,JF,25.2859486716244,0.306288392063875,24.6801510566195,25.8773427499075,9.77345773809524,NA,4,0,2.708,0.3385,7,11.922,0.518347826086957,7,2019-2020,50.5,21692,-0.23,-0.754285714285714,-0.53,-0.981666666666667,1.0426904761904763
CRC1782,CRC1782_210904,2021,2021,9,2021-09-04,247,Female,MF,26.0434301250868,0.615290803068619,24.8726214114434,27.3002355568155,8.10490652777778,8.23458694444444,8,6,12.316,0.879714285714286,1,18.641,0.776708333333333,6,2020-2021,96.47,12992,-1.29,-1.23428571428571,-0.95,-1.76833333333333,2.106142857142857
CRC1782,CRC1782_230717,2023,2023,7,2023-07-17,198,Female,MF,27.4724919747384,0.321178254477791,26.8562255526971,28.1009800067366,8.08238361111111,8.18677083333333,0,0,11.131,0.742066666666667,0,18.366,0.655928571428571,2,2022-2023,99.26,143972,0.43,0.31,-2.53,-2.66666666666667,2.5459714285714283
CRC1782,CRC1782_230806,2023,2023,8,2023-08-06,218,Female,MF,28.0340303128844,0.240660854827962,27.556333593557,28.5118081119857,8.54485458333333,8.77788888888889,0,0,6.358,0.454142857142857,1,14.33,0.494137931034483,1,2022-2023,99.26,143972,0.5,0.31,-2.52,-2.66666666666667,2.5459714285714283
CRC1782,CRC1782_230822,2023,2023,8,2023-08-22,234,Female,MF,27.8762580624905,0.432110693814533,27.0136780160626,28.738346321153,8.79753180555556,8.752345,5,5,10.891,0.726066666666667,0,17.233,0.594241379310345,1,2022-2023,99.26,143972,0.5,0.31,-2.52,-2.66666666666667,2.5459714285714283
CRC1782,CRC1782_230909,2023,2023,9,2023-09-09,252,Female,MF,25.4397175182589,0.465708980518952,24.5486944975524,26.3784779757557,9.21525097222222,9.91365833333333,7,0,3.259,0.362111111111111,6,13.877,0.578208333333333,6,2022-2023,99.26,143972,0.51,0.31,-2.47,-2.66666666666667,2.5459714285714283
CRC1782,CRC1782_231002,2023,2023,10,2023-10-02,275,Female,MF,26.8856729686869,0.401298842927927,26.1069198546668,27.7294768469555,10.1415748971193,10.4921532407407,0,0,6.783,0.753666666666667,6,13.319,0.605409090909091,8,2022-2023,99.26,143972,0.68,0.31,-2.99,-2.66666666666667,2.5459714285714283
CRC1782,CRC1782_231007,2023,2023,10,2023-10-07,280,Female,MF,27.6325725575531,0.393247464673544,26.8424452980816,28.4127547286807,10.2680377278072,11.3019039847884,0,0,4.995,0.624375,7,14.417,0.626826086956522,7,2022-2023,99.26,143972,0.68,0.31,-2.99,-2.66666666666667,2.5459714285714283
CRC1801,CRC1801_190708,2019,2019,7,2019-07-08,189,Female,JF,29.179456947001,0.640100809708865,27.9196875890775,30.4534824727075,8.49512541666667,9.17989388888889,0,0,5.063,0.5063,5,16.871,0.702958333333333,6,2018-2019,40.11,36253,0.35,0.281428571428571,-0.07,0.153333333333333,1.9955555555555533
CRC1801,CRC1801_200614,2020,2020,6,2020-06-14,166,Female,JF,26.6300091035106,0.335803108956498,25.9674806520432,27.2802577240387,10.8904744444444,NA,8,0,5.331,0.484636363636364,4,10.174,0.442347826086956,7,2019-2020,50.5,21692,-0.23,-0.754285714285714,-0.53,-0.981666666666667,1.0426904761904763
CRC1801,CRC1801_200806,2020,2020,8,2020-08-06,219,Female,JF,28.0232125782485,0.426774173048413,27.1921487141034,28.8796242595284,7.67116085714286,7.69924361111111,16,6,5.162,0.469272727272727,4,13.362,0.58095652173913,7,2019-2020,50.5,21692,-0.94,-0.754285714285714,-0.92,-0.981666666666667,1.0426904761904763
CRC1801,CRC1801_230922,2023,2023,9,2023-09-22,265,Female,MF,27.2612441251064,0.416703844278012,26.4470927062791,28.077357603061,9.58998430555556,9.44094472222222,2,0,9.422,0.628133333333333,0,12.35,0.514583333333333,6,2022-2023,99.26,143972,0.51,0.31,-2.47,-2.66666666666667,2.5459714285714283
CRC1830,CRC1830_180801,2018,2018,8,2018-08-01,213,Male,JM,27.8492008233725,0.505111857650876,26.9036129142117,28.8499717748506,8.07352083333333,7.89165666666667,17,9,11.093,0.853307692307692,2,21.624,0.831692307692308,4,2017-2018,51.23,26712,-0.05,-0.175714285714286,-0.01,-0.421666666666667,2.1170750000000003
CRC1830,CRC1830_190708,2019,2019,7,2019-07-08,189,Male,JM,28.5921090227079,0.57975415719701,27.4354577244112,29.7370971878413,8.49512541666667,9.17989388888889,0,0,5.063,0.5063,5,16.871,0.702958333333333,6,2018-2019,40.11,36253,0.35,0.281428571428571,-0.07,0.153333333333333,1.9955555555555533
CRC1838,CRC1838_200704,2020,2020,7,2020-07-04,186,Female,JF,24.4699640665918,0.275246601486772,23.9377798182588,25.0153201453834,NA,NA,0,0,8.95,0.596666666666667,0,12.267,0.533347826086957,7,2019-2020,50.5,21692,-0.68,-0.754285714285714,-0.75,-0.981666666666667,1.0426904761904763
CRC1838,CRC1838_200723,2020,2020,7,2020-07-23,205,Female,JF,25.1713489048132,0.270377793059705,24.6244822466881,25.6894804904407,7.61188187229437,7.61188187229437,11,11,8.64,0.664615384615385,2,15.991,0.615038461538462,4,2019-2020,50.5,21692,-0.68,-0.754285714285714,-0.75,-0.981666666666667,1.0426904761904763
CRC1838,CRC1838_200817,2020,2020,8,2020-08-17,230,Female,JF,24.1229850383879,0.271779840650783,23.5946368946488,24.655230800939,7.68988777777778,7.81153027777778,16,6,6.427,0.535583333333333,3,14.508,0.58032,5,2019-2020,50.5,21692,-0.94,-0.754285714285714,-0.92,-0.981666666666667,1.0426904761904763
CRC1840,CRC1840_180620,2018,2018,6,2018-06-20,171,Female,JF,26.0265342961721,0.691744133519628,24.7134221734355,27.4020703581748,8.88703333333333,9.26846833333333,11,8,3.675,0.459375,7,13.813,0.600565217391304,7,2017-2018,51.23,26712,-0.94,-0.175714285714286,-0.45,-0.421666666666667,2.1170750000000003
CRC1840,CRC1840_180622,2018,2018,6,2018-06-22,173,Female,JF,26.9458261492236,0.596892745009635,25.7779478352962,28.1522409219621,8.86166236111111,9.27068972222222,13,8,4.025,0.447222222222222,6,13.133,0.571,7,2017-2018,51.23,26712,-0.94,-0.175714285714286,-0.45,-0.421666666666667,2.1170750000000003
CRC1840,CRC1840_190906,2019,2019,9,2019-09-06,249,Female,JF,30.7612836770705,0.490417807638875,29.8141259590673,31.7185871289021,9.04944666666667,9.07890111111111,5,5,7.971,0.7971,5,13.689,0.651857142857143,9,2018-2019,40.11,36253,0.32,0.281428571428571,0,0.153333333333333,1.9955555555555533
CRC1840,CRC1840_191001,2019,2019,10,2019-10-01,274,Female,JF,29.516596554564,0.44979829523252,28.6682002306235,30.4169465321635,11.9273023611111,12.3318716666667,0,0,6.319,0.526583333333333,3,8.713,0.43565,10,2018-2019,40.11,36253,0.16,0.281428571428571,0.12,0.153333333333333,1.9955555555555533
CRC1840,CRC1840_191011,2019,2019,10,2019-10-11,284,Female,JF,31.0330030630772,0.480833682660451,30.0988565008217,31.9825891890207,11.5682975,9.80991194444444,0,0,7.422,0.6185,3,9.835,0.447045454545455,8,2018-2019,40.11,36253,0.16,0.281428571428571,0.12,0.153333333333333,1.9955555555555533
CRC1850,CRC1850_190722,2019,2019,7,2019-07-22,203,Female,JF,27.7936864314094,0.470513818715039,26.8801211274776,28.7410867823026,9.19760930555556,9.29503861111111,4,4,5.16,0.469090909090909,4,10.423,0.496333333333333,9,2018-2019,40.11,36253,0.35,0.281428571428571,-0.07,0.153333333333333,1.9955555555555533
CRC1853,CRC1853_220710,2022,2022,7,2022-07-10,191,NA,JU,24.489607154577,0.414056791683026,23.6789741440715,25.2940613672602,8.79331777777778,8.63998972222222,6,1,4.751,0.431909090909091,4,11.989,0.521260869565217,7,2021-2022,116.03,3632,-1.9,-1.78857142857143,-1.32,-2.16,1.5612894736842104
CRC1853,CRC1853_220721,2022,2022,7,2022-07-21,202,NA,JU,22.2370655972103,0.493884673468291,21.2642462926322,23.2264128526994,8.33965986111111,8.19587194444444,13,8,8.164,0.742181818181818,4,17.687,0.736958333333333,6,2021-2022,116.03,3632,-1.9,-1.78857142857143,-1.32,-2.16,1.5612894736842104
CRC1863,CRC1863_170916,2017,2017,9,2017-09-16,259,NA,JU,28.1502823800586,0.59753260167388,26.9584697029672,29.3158733831357,8.53420513888889,8.84720194444444,30,15,5.035,0.5035,5,14.998,0.59992,5,2016-2017,135.28,7345,-0.73,-0.418571428571429,-0.63,0.01,2.392235294117647
CRC1863,CRC1863_171005,2017,2017,10,2017-10-05,278,NA,JU,28.647966346075,0.902001319994702,26.8841763011297,30.4570563580098,10.4123961111111,11.2672483333333,19,6,3.219,0.292636363636364,4,6.075,0.357352941176471,13,2016-2017,135.28,7345,-0.74,-0.418571428571429,-0.2,0.01,2.392235294117647
CRC1902,CRC1902_210825,2021,2021,8,2021-08-25,237,Male,JM,26.1306585169305,0.245024434028996,25.6467889968763,26.6081603515193,7.86528458333333,8.218275,9,1,8.717,0.792454545454545,4,16.047,0.668625,6,2020-2021,96.47,12992,-1.44,-1.23428571428571,-2,-1.76833333333333,2.106142857142857
CRC1903,CRC1903_220822,2022,2022,8,2022-08-22,234,Female,MF,26.5303027068021,0.271463866496687,26.0085586178734,27.0679634352954,8.99220347222222,9.90864305555556,5,0,2.862,0.2862,5,11.716,0.488166666666667,6,2021-2022,116.03,3632,-2.17,-1.78857142857143,-2.64,-2.16,1.5612894736842104
CRC1903,CRC1903_220912,2022,2022,9,2022-09-12,255,Female,MF,28.6741743963111,0.510953789461106,27.6866642544497,29.6721259882754,9.26286777777778,8.88340638888889,2,2,9.076,0.648285714285714,1,13.534,0.520538461538462,4,2021-2022,116.03,3632,-1.75,-1.78857142857143,-2.38,-2.16,1.5612894736842104
CRC1903,CRC1903_220923,2022,2022,9,2022-09-23,266,Female,MF,27.1295497132439,0.466221710680555,26.1999047434782,28.0682448109892,9.23538472222222,9.49059138888889,2,1,4.577,0.572125,7,11.857,0.538954545454545,8,2021-2022,116.03,3632,-1.75,-1.78857142857143,-2.38,-2.16,1.5612894736842104
CRC2171,CRC2171_170916,2017,2017,9,2017-09-16,259,Male,JM,26.5650673281826,0.780412585472572,25.0583162690379,28.047662455115,8.53420513888889,8.84720194444444,30,15,5.035,0.5035,5,14.998,0.59992,5,2016-2017,135.28,7345,-0.73,-0.418571428571429,-0.63,0.01,2.392235294117647
CRC2171,CRC2171_190920,2019,2019,9,2019-09-20,263,Male,JM,28.3478829501322,0.725138892482468,26.8769804983995,29.7574858213511,11.10576625,13.1577813888889,5,0,1.517,0.252833333333333,9,8.691,0.5794,15,2018-2019,40.11,36253,0.32,0.281428571428571,0,0.153333333333333,1.9955555555555533
